371285	سنكتفي بهذا الحد اليوم و نقف هنا.	242688	Let's stop here.
371286	توقف كِن عن الكلام و بدأ بالأكل.	62431	Ken stopped talking and began to eat.
371287	أحتاج مساعدتك.	257113	I need your help.
371288	أحتاج إلى مساعدتك.	257113	I need your help.
371289	أحتاج مساعدة طبية.	19613	I need medical help.
371290	هل تحتاج لمساعدة؟	456357	May I help you?
371291	"!صرخت قائلة "النجدة! ساعدوني.	73633	"Help, help," she cried.
371292	النجدة! ساعدني!	266065	Help me.
371292	النجدة! ساعدني!	1959325	Help! Rescue me!
371293	النجدة!	435084	Help!
371294	هل لي أن أساعدك؟	25095	Can I help you?
371294	هل لي أن أساعدك؟	456357	May I help you?
371295	تفضّل البيت بيتك.	38533	Please help yourself.
371296	تفضّل المكان مكانك.	38533	Please help yourself.
371297	الى متى سنقف مكتوفى الايدى.	371298	When will we stop sitting by and watching?
371299	صرخ طالباً النجدة.	47472	He screamed for help.
371299	صرخ طالباً النجدة.	299444	He called for help.
371300	أُقَدِّر مساعدتك.	54512	I appreciate your help.
371301	نُقَدِّر مساعدتك.	54515	We appreciate your help.
371303	أيمكنك مساعدتي؟	64405	Could you help me?
371304	من فضلك ساعدني.	64405	Could you help me?
371304	من فضلك ساعدني.	262424	Please help me.
371305	مات السنة الماضية.	293815	He died one year ago.
371306	كان لديهما ولد واحد.	305072	They had only one child.
371307	رزقوا بولد وحيد.	305072	They had only one child.
371308	وقعوا واحداً تلو الآخر.	306772	They fell one after another.
371309	بدأوا واحداً تلو الآخر.	306771	They started one after another.
371310	وصلوا واحداً خلف الآخر.	306773	They arrived one after another.
371311	ماتوا واحداً تلو الآخر.	307726	They died one after another.
371312	ركّزت على شيء واحد.	310083	She concentrated on one thing.
371313	على الأصدقاء مساعدة بعضهم البعض.	324364	Friends should help one another.
371314	لم يأت أحد سوى ماري.	324988	No one came except Mary.
371315	السفر يوسع آفاق تفكير المرء.	325564	Travel broadens one's horizons.
371316	أقبل ولكن بشرط واحد.	1826	I accept, but only under one condition.
371317	هناك تفاحة واحدة على المكتب.	20567	There is one apple on the desk.
371318	احترقت المنازل واحدة تلو الأخرى.	24144	The houses caught fire one after another.
371319	اضرب عصفورين بحجر.	27534	To kill two birds with one stone.
371320	بقيَ واحد وذهب الآخر.	27615	One stayed and the other went away.
371321	ما أسهل أن يكتسب المرء عادات سيئة!	28633	How easily one acquires bad habits!
371322	أرني شيئاً أرخص لو سمحت.	30476	Show me a cheaper one, please.
371322	أرني شيئاً أرخص لو سمحت.	1187019	Please show me something cheaper.
371323	لم يعد يثق به أحد بعد الآن.	31200	No one trusts him any more.
371324	عليك أن تساعدها.	68982	You must help her.
371325	طلبت النجدة.	259349	I called for help.
371327	هل ستساعدني؟	262426	Will you help me?
371328	من سيساعدني؟	276335	Who will help me?
371329	أحتاج إلى مساعدته.	286703	I need his help.
371331	هم يحتاجون المزيد من المساعدة.	305086	They require extra help.
371332	صرخوا طالبين النجدة.	306856	They shouted for help.
371333	أستساعدهم؟	307716	Will you help them?
371334	عليّ أن أساعده.	307761	I must help him.
371335	صرخت طالبة المساعدة.	314978	She screamed for help.
371336	تعال و ساعدنا.	325000	Come and help us.
371337	ساعدني في الطبخ.	325796	Please help me cook.
371338	من الممكن أن تمطر.	26887	It may rain.
371339	ستمطر قريباً.	30295	It may rain soon.
371340	ربما ستمطر.	26887	It may rain.
371341	ربما ستمطرُ بعدَ قليل.	30295	It may rain soon.
371342	وأخيرًا وجدت مفاتيحها المفقودة.	371344	She finally found her missing keys.
371343	إحدى حقائبي مفقودة.	35164	One of my bags is missing.
371345	لربما تمطر غداً.	31045	It might rain tomorrow.
371346	فجأة هطل المطر.	35875	Suddenly, the rain fell.
371347	أستمطر اليوم؟	243011	Will it rain today?
371348	هل ستمطر اليوم؟	243011	Will it rain today?
371349	ستمطر الليلة.	243349	It will rain tonight.
371350	ربما ستمطر الليلة.	243400	It may rain tonight.
371351	هل ستمطر غداً؟	475766	Will it rain tomorrow?
371352	ربما ستمطر غداً.	323258	It may rain tomorrow.
371353	فجأة بدأ المطر بالهطول.	19627	Suddenly rain began to fall.
371354	أصبح المطر ثلجاً.	26696	The rain changed into snow.
371355	استمر المطر بالهطول لمدة أربعة أيام.	26697	The rain lasted four days.
371356	استمر المطر أسبوعاً.	26703	The rain lasted a week.
371357	استمر المطر خمسة أيام.	26713	The rain lasted five days.
371358	استمر المطر بالهطول طوال اليوم.	26715	The rain continued all day.
371359	أفسد المطر نزهتنا.	26804	The rain spoiled our picnic.
371360	ستمطر.	26895	It is going to rain.
371361	استمر المطر ثلاثة أيام.	27004	The rain lasted three days.
371362	أخيراً توقف المطر.	30241	The rain stopped at last.
371363	سأحضر منشفة أخرى.	35404	I'll bring one more towel.
371364	سأحضر فوطة أخرى.	35404	I'll bring one more towel.
371365	لا يعرف أحد عنوانه إلّا توم.	36985	No one knows his address but Tom.
371366	سُأِل كل طالب سؤالاً واحداً.	37490	Every pupil was asked one question.
371367	واحد منّا سيضطر للرحيل.	38003	One of us will have to go.
371368	إنها مئة دولار.	42839	It was a one hundred dollar bill.
371369	إنها ورقة نقدية من فئة المئة دولار.	42839	It was a one hundred dollar bill.
371370	إنها ورقة نقدية من فئة المائة دولار.	42839	It was a one hundred dollar bill.
371371	لَخِّص التقرير في صفحة.	44038	Boil down the report to one page.
371372	يزن الطرد أكثر من باوند.	46498	The parcel weighs more than one pound.
371373	لا يستطيع أحد أن ينكر هذا.	47059	No one can deny the fact.
371373	لا يستطيع أحد أن ينكر هذا.	961035	No one could deny this.
371374	نجا من الحادثة شخص واحد.	47182	Only one person survived the accident.
371375	الكلب أعور.	48217	The dog is blind in one eye.
371376	سآخذ الأصفر.	49452	I'll take the yellow one.
371377	سآخذ الصفراء.	49452	I'll take the yellow one.
371378	يتسع الفندق لمئة شخص.	49898	The hotel has accommodation for one hundred.
371379	إحدى الحقائب فارغة تماماً.	50316	One of the suitcases is completely empty.
371380	أحد الولدين يعرف ذلك.	50717	One of these two boys knows that.
371381	أقلعت الطائرات النفاثة واحدة تلو الأخرى.	53704	The jets took off one after another.
371382	إتحدت الدول الثلاث ليكوّنوا دولة واحدة.	55010	These three countries were united into one.
371382	إتحدت الدول الثلاث ليكوّنوا دولة واحدة.	1454269	The three countries were united to make one country.
371383	كان ذلك أمله الوحيد.	56156	This was his one and only hope.
371384	هذا سؤال مهم جداً.	56670	This question is one of great importance.
371385	هذا الكتاب أقدم من ذاك.	57064	This book is older than that one.
371386	هذا الحيوان أكبر من ذاك.	57638	This animal is bigger than that one.
371387	عرض هذا النهر ميل.	58145	This river is one mile across.
371388	أداء هذه السيارة أفضل من تلك.	58739	This car has a better performance than that one.
371389	هذه السيارة أكبر من تلك.	58742	This car is bigger than that one.
371390	كنت أمتلك سيارة نيسان قبل أن أمتلك هذه.	58750	I had a Nissan before this one.
371391	هذا القاموس أفضل من ذاك.	58847	This dictionary is superior to that one.
371392	هذه الساعة أفضل من تلك.	58940	This watch is superior to that one.
371393	أعيش في الطابق الأرضي.	256107	I live on the bottom floor.
371394	اطمأن والدا توم عندما سمعا بأنه بخير.	52751	John's parents seemed relieved to hear that he was safe.
371395	كان زوجي الأخير غبيًا بالفعل.	371396	My last husband was really stupid.
371397	ذهب للمتجر في آخر لحظة، قبل الإغلاق بقليل.	371398	He went to the store at the last minute, just before it closed.
371399	إنه آخر من أطلب منه المساعدة فهو شخص لا يعتمد عليه.	371400	He's the last person I would ask help from, because he is completely unreliable.
371401	استمرت الخطبة ثلاثين دقيقة.	371402	The speech lasted thirty minutes.
371403	دامت الخطبة ثلاثين دقيقة.	371402	The speech lasted thirty minutes.
371404	استمر الجو الممطر عشرة أيام متواصلة.	371405	The rainy weather lasted for ten days straight.
371406	نعم، سيكفي الحليب حتى يوم الجمعة.	371407	Yes, the milk will last till Friday.
371408	إنه مريض.	371409	He is ill.
371408	إنه مريض.	371410	He is sick.
371408	إنه مريض.	694410	It's sick.
371411	ستبدأ المسرحية في الساعة الثامنة.	371412	The play is at eight o'clock.
371413	لقد زرت روما.	371414	I have been to Rome.
371415	إنها تتناول العشاء.	371416	She is having dinner.
371417	سنلعب التنس في عطلة نهاية الأسبوع.	371418	We are playing tennis this weekend.
371419	سُرقت محفظتي بالأمس.	371420	My wallet was stolen yesterday.
